vlen,elen,workload_type,dataset_type,distance_type,dimension,num_points,num_queries,top_k,SimSecond,SimTick,SimIns,SimOp,HstInsRate,HstOpRate,CPU_CPI,CPU_IPC,L1i_TotHits,L1i_TotMisses,L1i_TotMissRate,L1i_TotAvgMissLat,L1d_TotHits,L1d_TotMisses,L1d_TotMissRate,L1d_TotAvgMissLat,L1d_ReadReqHits,L1d_ReadReqMisses,L1d_ReadReqMissRate,L1d_ReadReqAvgMissLat,L1d_WriteReqHits,L1d_WriteReqMisses,L1d_WriteReqMissRate,L1d_WriteReqAvgMissLat,L2_TotHits,L2_TotMisses,L2_TotMissRate,L2_TotAvgMissLat
1024,64,rv,random,euclidean,2048,1000,100,5,0.722824,722823705653,1035259140,1035375273,20099,20101,0.838182,1.193058,101429422,7381,0.000073,47029.909226,290617140,168885050,0.367539,78595.489157,261262222,166709124,0.389533,79081.792451,29286950,2175860,0.069157,41337.465314,60592024,58209673,0.489973,106271.204853
1024,64,rv,random,euclidean,3072,1000,100,5,1.067667,1067666713253,1409071991,1409244176,22621,22623,0.909615,1.099366,104867988,9285,0.000089,46007.258374,363200489,269213077,0.425691,81081.850375,333970944,266592376,0.443904,81454.819932,29127593,2620635,0.082544,43141.532905,89943669,97117146,0.519174,107151.948924
1024,64,rv,random,euclidean,32,1000,100,50,0.123932,123932045678,242084209,242088366,16394,16394,0.614571,1.627151,80663075,2605,0.000032,56222.223800,86921412,3849344,0.042407,28999.263438,60803820,3166100,0.049494,27951.566392,26116596,683111,0.025489,33852.747876,2101925,33426,0.015654,82954.337193
1024,64,rvv,random,euclidean,8,1000,100,50,0.115605,115604853721,227513897,227518510,16929,16930,0.609991,1.639370,67738429,2769,0.000041,56555.856627,77470259,1633569,0.020651,30127.539187,53523586,1128288,0.020645,26832.773147,23946671,505152,0.020659,37485.045861,698219,32671,0.044700,82914.164978
1024,64,rvv,random,euclidean,64,1000,100,1,0.141685,141685067461,264153690,264159889,16012,16012,0.643906,1.553022,78222809,3213,0.000041,50501.370370,93304582,5470099,0.055380,30164.719323,66511381,4712951,0.066171,29703.808128,26791151,757008,0.027479,33029.612749,4799110,33980,0.007031,81794.153914
1024,64,rvv,random,euclidean,32,1000,100,5,0.124679,124678915977,243061190,243065347,16524,16524,0.615790,1.623931,72255120,2687,0.000037,56840.857090,84925787,3543791,0.040057,29173.324687,59357515,2885548,0.046359,28035.071420,25567284,658102,0.025094,34160.637447,1917674,32162,0.016495,83369.197127
1024,64,rv,random,euclidean,64,1000,100,50,0.138346,138346366809,264285323,264291522,14826,14826,0.628420,1.591293,84707808,2814,0.000033,54222.261194,95669729,6692831,0.065384,30846.538361,68297730,5896444,0.079473,30607.733446,27369967,796229,0.028269,32612.664030,5975376,35315,0.005875,80723.650828
1024,64,rv,random,euclidean,1024,1000,100,1,0.351550,351550444385,641577012,641637101,18927,18928,0.657800,1.520219,95384909,2628,0.000028,60474.278539,211833627,67481970,0.241598,65502.807266,182507250,65988560,0.265552,66109.106394,29292392,1493345,0.048508,38713.014041,31957755,16664794,0.342738,102125.763858
1024,64,rv,random,euclidean,128,1000,100,50,0.152388,152388087040,298119715,298129942,15476,15477,0.613642,1.629614,87952369,2605,0.000030,58537.036468,108427826,11676550,0.097220,33972.931140,79921986,10754238,0.118600,34129.932204,28501728,922110,0.031339,32137.270043,9620866,42001,0.004347,79856.173782
1024,64,rv,random,euclidean,8,1000,100,1,0.105823,105822773119,218253054,218257667,17120,17120,0.582068,1.718012,70353285,2680,0.000038,56186.782463,75407419,1775805,0.023008,30209.878502,51929492,1257667,0.023646,27155.787945,23477925,518009,0.021587,37624.185485,678270,33694,0.047325,83604.903098
