vlen,elen,workload_type,dataset_type,distance_type,dimension,num_points,num_queries,top_k,SimSecond,SimTick,SimIns,SimOp,HstInsRate,HstOpRate,CPU_CPI,CPU_IPC,L1i_TotHits,L1i_TotMisses,L1i_TotMissRate,L1i_TotAvgMissLat,L1d_TotHits,L1d_TotMisses,L1d_TotMissRate,L1d_TotAvgMissLat,L1d_ReadReqHits,L1d_ReadReqMisses,L1d_ReadReqMissRate,L1d_ReadReqAvgMissLat,L1d_WriteReqHits,L1d_WriteReqMisses,L1d_WriteReqMissRate,L1d_WriteReqAvgMissLat,L2_TotHits,L2_TotMisses,L2_TotMissRate,L2_TotAvgMissLat
512,64,rv,random,euclidean,512,1000,100,100,0.231124,231124224149,673460828,673521287,113049,113059,0.411991,2.427235,92570228,3698,0.000040,46443.241482,173320176,52801807,0.233510,19838.559161,143003965,51215854,0.263700,19773.777954,30314227,1585953,0.049716,21930.566225,30828043,245709,0.007907,82822.889821
512,64,rvv,random,euclidean,512,1000,100,100,0.232792,232791607762,651298431,651358890,117747,117758,0.429084,2.330546,83984031,2713,0.000032,60334.315886,173555720,52480464,0.232177,21133.180170,143184091,50945844,0.262432,21102.930011,30369645,1534620,0.048101,22137.415674,30027746,245287,0.008102,84146.009136
512,64,rv,random,euclidean,16,1000,100,100,0.115915,115914525636,232659671,232664384,84164,84166,0.598097,1.671969,77310033,2677,0.000035,54678.344042,80659867,4086942,0.048225,16663.770812,55705699,3324375,0.056317,15129.476025,24954117,762429,0.029647,23351.996666,1993426,32709,0.016144,80593.777706
512,64,rv,random,euclidean,32,1000,100,100,0.130159,130158633213,257855865,257862140,82887,82889,0.605970,1.650247,80782130,2625,0.000032,55678.354667,85937175,6373679,0.069046,17131.628894,59320316,5523781,0.085186,16322.256230,26616745,849761,0.030938,22391.076567,4442168,33155,0.007408,81024.214809
512,64,rvv,random,euclidean,32,1000,100,100,0.128979,128979193511,263327405,263333680,90251,90253,0.588002,1.700675,74211588,2647,0.000036,55764.739705,86773419,5405417,0.058641,17008.893261,60106033,4605942,0.071176,16011.972457,26667266,799344,0.029102,22751.611568,2833369,32216,0.011242,80510.952291
512,64,rvv,random,euclidean,256,1000,100,100,0.183135,183134621005,453274763,453307300,88791,88797,0.485025,2.061750,80768399,2676,0.000033,57335.987668,133010964,25696272,0.161910,21225.356438,103118246,24482244,0.191866,21198.108080,29891726,1214028,0.039029,21774.850305,15707351,57900,0.003673,81271.620967
512,64,rvv,random,euclidean,64,1000,100,100,0.139977,139976976804,296426052,296436369,85314,85317,0.566885,1.764025,77283304,3185,0.000041,47554.492308,96582294,8196465,0.078226,18271.380589,68588918,7315762,0.096381,17803.989079,27993140,880691,0.030501,22153.644995,6318457,33598,0.005289,80596.987589
512,64,rvv,random,euclidean,8,1000,100,100,0.114090,114090178167,231982945,231987788,86381,86383,0.590401,1.693764,68402198,2693,0.000039,55929.160416,77282583,3352692,0.041578,16990.645853,53099112,2573225,0.046221,15033.141750,24183471,779340,0.031220,23452.605347,1448152,32966,0.022258,80863.206485
512,64,rv,random,euclidean,3072,1000,100,100,1.194624,1194624275740,2694359577,2694699880,167245,167266,0.532269,1.878751,105735731,6919,0.000065,48096.690418,443538189,400404278,0.474445,44626.669767,413803737,396755336,0.489484,44758.464839,29722548,3648942,0.109343,30296.379423,105897936,108116356,0.505183,88308.397252
512,64,rvv,random,euclidean,128,1000,100,100,0.154563,154563484866,352335419,352353764,97140,97145,0.526630,1.898866,80420426,2644,0.000033,56242.622542,110219302,13592542,0.109784,20533.569707,81016716,12634360,0.134909,20427.297810,29202123,958149,0.031769,21934.079720,9351150,40593,0.004322,78442.710467
